time,V1,V2,V3,I1,I2,I3,I4,O1,O2
15:16:44,13.387,5.307,15.488,0,0,0.027,0.219,20.856,0.239
15:26:44,13.387,5.307,15.323,0,0,0.028,0.186,20.702,0.203
15:36:44,13.332,5.307,15.268,0,0,0.028,0.172,20.647,0.189
15:46:44,13.332,5.307,15.378,0,0,0.027,0.172,20.647,0.189
15:56:44,13.332,5.307,15.059,0,0,0.027,0.146,20.482,0.158
16:06:44,13.332,5.307,15.103,0,0,0.027,0.144,20.482,0.156
16:16:44,13.332,5.307,15.158,0,0,0.028,0.133,20.537,0.149
16:26:44,13.332,5.307,15.103,0,0,0.027,0.133,20.372,0.143
16:36:44,13.277,5.307,14.575,0,0,0.027,0.08,19.624,0.086
16:46:44,13.277,5.307,14.19,0,0,0.027,0.054,19.14,0.059
16:56:44,13.222,5.063,14.091,0,0.05,0.027,0.034,18.436,0.038
17:06:44,13.167,5.002,13.871,0,0.056,0.027,0.02,17.578,0.024
17:16:44,13.167,5.002,13.871,0,0.055,0.027,0.01,16.346,0.014
17:26:44,13.123,5.002,13.068,0,0.105,0.027,0.005,14.245,0.008
17:36:44,13.123,5.002,9.834,0.004,0.212,0.028,0.002,9.141,0.003
17:46:44,12.793,4.941,3.927,0.3,0.331,0.027,0,2.959,0.002
17:56:44,12.738,4.941,0.319,0.401,0.334,0.026,0,0.22,0
18:06:44,12.738,4.941,0,0.4,0.286,0.027,0,0,0
18:16:44,12.738,4.941,0,0.4,0.255,0.028,0,0,0
18:26:44,12.738,4.941,0,0.4,0.251,0.028,0,0,0
18:36:44,12.738,4.941,0,0.4,0.235,0.028,0,0,0
18:46:44,12.738,4.941,0,0.4,0.252,0.027,0,0,0
18:56:44,12.793,5.002,0,0.399,0.084,0.028,0,0,0
19:06:44,12.793,5.002,0,0.399,0.024,0.028,0,0,0
19:16:44,12.793,5.002,0,0.399,0.023,0.028,0,0,0
19:26:44,12.738,5.002,0,0.399,0.023,0.027,0,0,0
19:36:44,12.738,5.002,0,0.4,0.024,0.028,0,0,0
19:46:44,12.738,5.002,0,0.4,0.026,0.028,0,0,0
19:56:44,12.738,5.002,0,0.4,0.025,0.027,0,0,0
20:06:44,12.738,5.002,0,0.4,0.021,0.028,0,0,0
20:16:44,12.738,5.002,0,0.4,0.024,0.028,0,0,0
20:26:44,12.738,5.002,0,0.397,0.026,0.028,0,0,0
20:36:44,12.848,5.307,0,0.23,0,0.028,0,0,0
20:46:44,12.848,5.307,0,0.23,0,0.027,0,0,0
20:56:44,12.848,5.307,0,0.23,0,0.028,0,0,0
21:06:44,12.848,5.307,0,0.23,0,0.028,0,0,0
21:16:44,12.848,5.307,0,0.23,0,0.028,0,0,0
21:26:44,12.848,5.307,0,0.23,0,0.027,0,0,0
21:36:44,12.848,5.307,0,0.23,0,0.028,0,0,0
21:46:44,12.848,5.307,0,0.23,0,0.028,0,0,0
21:56:44,12.848,5.307,0,0.23,0,0.028,0,0,0
22:06:44,12.848,5.246,0,0.231,0,0.028,0,0,0
22:16:44,12.793,5.246,0,0.231,0,0.028,0,0,0
22:26:44,12.793,5.246,0,0.231,0,0.028,0,0,0
22:36:44,12.793,5.246,0,0.231,0,0.026,0,0,0
22:46:44,12.793,5.246,0,0.231,0,0.028,0,0,0
22:56:44,12.793,5.246,0,0.231,0,0.027,0,0,0
23:06:44,12.793,5.246,0,0.231,0,0.028,0,0,0
23:16:44,12.793,5.246,0,0.231,0,0.028,0,0,0
23:26:44,12.793,5.246,0,0.231,0,0.028,0,0,0
23:36:44,12.793,5.246,0,0.231,0,0.028,0,0,0
23:46:44,12.738,5.246,0,0.231,0,0.028,0,0,0
23:56:44,12.738,5.246,0,0.232,0,0.027,0,0,0
00:06:44,12.738,5.246,0,0.233,0,0.028,0,0,0
00:16:44,12.738,5.246,0,0.233,0,0.028,0,0,0
00:26:44,12.738,5.246,0,0.233,0,0.028,0,0,0
00:36:44,12.738,5.246,0,0.233,0,0.027,0,0,0
00:46:44,12.738,5.246,0,0.233,0,0.028,0,0,0
00:56:44,12.738,5.246,0,0.233,0,0.028,0,0,0
01:06:44,12.683,5.246,0,0.233,0,0.027,0,0,0
01:16:44,12.683,5.246,0,0.233,0,0.027,0,0,0
01:26:44,12.683,5.246,0,0.233,0,0.028,0,0,0
01:36:44,12.683,5.246,0,0.234,0,0.028,0,0,0
01:46:44,12.683,5.246,0,0.234,0,0.028,0,0,0
01:56:44,12.683,5.246,0,0.234,0,0.028,0,0,0
02:06:44,12.639,5.246,0,0.234,0,0.028,0,0,0
02:16:44,12.639,5.246,0,0.234,0,0.028,0,0,0
02:26:44,12.639,5.246,0,0.234,0,0.028,0,0,0
02:36:44,12.639,5.246,0,0.235,0,0.027,0,0,0
02:46:44,12.584,5.246,0,0.235,0,0.028,0,0,0
02:56:44,12.584,5.246,0,0.235,0,0.029,0,0,0
03:06:44,12.584,5.246,0,0.235,0,0.028,0,0,0
03:16:44,12.584,5.246,0,0.235,0,0.028,0,0,0
03:26:44,12.529,5.246,0,0.236,0,0.028,0,0,0
03:36:44,12.529,5.246,0,0.236,0,0.028,0,0,0
03:46:44,12.529,5.246,0,0.236,0,0.028,0,0,0
03:56:44,12.529,5.246,0,0.236,0,0.027,0,0,0
04:06:44,12.474,5.246,0,0.236,0,0.027,0,0,0
04:16:44,12.474,5.246,0,0.238,0,0.027,0,0,0
04:26:44,12.474,5.246,0,0.238,0,0.028,0,0,0
04:36:44,12.474,5.246,0,0.238,0,0.028,0,0,0
04:46:44,12.419,5.246,0,0.238,0,0.028,0,0,0
04:56:44,12.419,5.246,0,0.238,0,0.028,0,0,0
05:06:44,12.584,5.307,0,0.068,0,0.027,0,0,0
05:16:44,12.683,5.307,0,0,0,0.027,0,0,0
05:26:44,12.683,5.307,0,0,0,0.028,0,0,0
05:36:44,12.683,5.307,0,0,0,0.028,0,0,0
05:46:44,12.683,5.307,0.319,0,0,0.026,0,0.264,0
05:56:44,12.683,5.063,4.081,0,0.049,0.026,0,3.597,0.002
06:06:44,12.683,5.002,10.483,0,0.065,0.027,0.002,10.109,0.004
06:16:44,12.639,5.002,12.529,0,0.071,0.027,0.003,13.222,0.005
06:26:44,12.639,5.002,12.793,0,0.079,0.028,0.006,15.488,0.009
06:36:44,12.639,5.002,13.068,0,0.074,0.028,0.009,16.346,0.012
06:46:44,12.683,5.002,13.332,0,0.068,0.026,0.021,18.062,0.024
06:56:44,12.683,5.002,13.387,0,0.071,0.027,0.021,18.117,0.025
07:06:44,12.683,5.002,13.497,0,0.068,0.026,0.027,18.491,0.03
07:16:44,12.683,5.002,13.706,0,0.071,0.026,0.048,19.404,0.052
07:26:44,12.738,5.002,14.245,0,0.067,0.028,0.072,19.998,0.076
07:36:44,12.738,5.002,14.3,0,0.072,0.027,0.079,20.053,0.083
07:46:44,12.738,5.002,14.091,0,0.07,0.026,0.064,19.734,0.069
07:56:44,12.738,5.002,14.465,0,0.076,0.026,0.082,20.108,0.089
08:06:44,12.793,5.002,14.619,0,0.068,0.027,0.107,20.482,0.113
08:16:44,12.793,5.002,14.674,0,0.079,0.027,0.107,20.427,0.116
08:26:44,12.903,5.002,15.268,0,0.062,0.027,0.193,21.186,0.214
08:36:44,12.958,5.002,15.378,0,0.045,0.027,0.234,21.241,0.244
08:46:44,12.958,5.002,15.433,0,0.05,0.028,0.211,21.131,0.224
08:56:44,13.013,5.002,15.378,0,0.053,0.027,0.248,21.241,0.26
09:06:44,12.958,5.002,15.103,0,0.045,0.027,0.181,20.911,0.193
09:16:44,13.013,5.002,15.488,0,0.04,0.027,0.23,21.241,0.247
09:26:44,12.958,5.124,15.213,0,0.178,0.027,0.204,21.076,0.213
09:36:44,12.848,4.941,15.213,0,0.461,0.028,0.204,21.131,0.216
09:46:44,12.848,4.941,15.433,0,0.464,0.028,0.221,21.241,0.235
09:56:44,12.903,4.941,15.378,0,0.465,0.028,0.266,21.34,0.278
10:06:44,12.903,4.941,15.488,0,0.467,0.028,0.295,21.45,0.311
10:16:44,13.013,4.941,15.752,0,0.469,0.028,0.382,21.615,0.401
10:26:44,13.013,4.941,15.323,0,0.47,0.028,0.357,21.45,0.376
10:36:44,12.958,4.941,15.587,0,0.473,0.028,0.335,21.45,0.352
10:46:44,13.013,4.941,15.642,0,0.475,0.028,0.357,21.56,0.379
10:56:44,13.013,4.941,15.488,0,0.477,0.028,0.349,21.45,0.361
11:06:44,12.958,4.941,15.378,0,0.48,0.028,0.307,21.395,0.321
11:16:44,13.068,4.941,15.807,0,0.482,0.027,0.459,21.725,0.491
11:26:44,13.068,4.941,15.642,0,0.484,0.028,0.384,21.45,0.406
11:36:44,13.013,4.941,15.433,0,0.478,0.028,0.312,21.395,0.33
11:46:44,13.068,4.941,15.642,0,0.418,0.028,0.377,21.615,0.393
11:56:44,13.068,4.941,15.433,0,0.356,0.028,0.294,21.34,0.305
12:06:44,13.013,4.941,15.323,0,0.31,0.028,0.241,21.241,0.251
12:16:44,13.013,4.941,15.488,0,0.275,0.028,0.215,21.241,0.228
12:26:44,13.013,4.941,15.103,0,0.247,0.028,0.202,21.131,0.21
12:36:44,13.013,4.941,15.488,0,0.222,0.028,0.207,21.186,0.22
12:46:44,13.013,4.941,15.059,0,0.202,0.028,0.199,21.021,0.205
12:56:44,13.013,4.941,15.378,0,0.185,0.027,0.196,21.076,0.213
13:06:44,13.123,4.941,15.543,0,0.17,0.027,0.301,21.505,0.315
13:16:44,13.123,5.002,15.378,0,0.141,0.028,0.261,21.285,0.273
13:26:44,13.167,5.002,15.752,0,0.098,0.028,0.313,21.505,0.335
13:36:44,13.222,5.002,15.543,0,0.001,0.026,0.302,21.45,0.315
13:46:44,13.277,5.002,15.807,0,0.001,0.027,0.362,21.615,0.383
13:56:44,13.332,5.002,16.027,0,0.001,0.028,0.394,21.615,0.415
14:06:44,13.332,5.002,15.807,0,0.001,0.028,0.391,21.615,0.41
14:16:44,13.277,5.002,15.642,0,0.067,0.028,0.319,21.395,0.334
14:26:44,13.387,5.002,16.346,0,0.158,0.028,0.512,21.824,0.561
14:36:44,13.332,5.002,15.752,0,0.083,0.028,0.338,21.34,0.354
14:46:44,13.332,5.002,15.642,0,0.001,0.028,0.297,21.34,0.308
14:56:44,13.442,5.185,16.027,0,0,0.029,0.436,21.67,0.469
15:06:44,13.761,5.307,16.555,0,0,0.027,0.928,21.824,0.97
15:16:44,13.651,5.307,16.665,0,0,0.028,0.694,21.505,0.781
15:26:44,13.651,5.307,16.346,0,0,0.027,0.672,21.725,0.742
15:36:44,13.552,5.307,15.917,0,0,0.027,0.484,21.45,0.524
15:46:44,13.552,5.307,16.126,0,0,0.027,0.498,21.56,0.501
15:56:44,13.387,5.307,15.862,0,0,0.027,0.275,21.505,0.344
16:06:44,13.387,5.307,16.027,0,0,0.027,0.225,21.67,0.248
16:16:44,13.277,5.307,16.126,0,0,0.027,0.131,21.45,0.143
16:26:44,13.277,5.307,15.103,0,0,0.027,0.096,20.372,0.102
16:36:44,13.222,5.307,14.575,0,0,0.028,0.071,20.108,0.075
16:46:44,13.222,5.307,14.19,0,0,0.027,0.055,19.569,0.059
16:56:44,13.222,5.307,14.19,0,0,0.027,0.048,19.404,0.051
17:06:44,13.222,5.307,14.091,0,0,0.027,0.036,18.92,0.04
17:16:44,13.167,5.307,13.871,0,0,0.027,0.019,17.743,0.022
17:26:44,13.167,5.307,13.607,0,0,0.028,0.007,15.543,0.011
17:36:44,13.167,5.307,11.671,0,0,0.026,0.003,11.187,0.004
17:46:44,13.167,5.307,5.049,0,0,0.027,0,3.982,0.002
17:56:44,13.167,5.307,0.484,0,0,0.027,0,0.319,0
18:06:44,13.167,5.307,0,0,0,0.027,0,0,0
18:16:44,13.167,5.307,0,0.003,0,0.028,0,0,0
18:26:44,12.848,5.246,0,0.396,0,0.028,0,0,0
18:36:44,12.793,5.246,0,0.399,0,0.028,0,0,0
18:46:44,12.793,5.246,0,0.4,0,0.028,0,0,0
18:56:44,12.793,5.246,0,0.4,0,0.028,0,0,0
19:06:44,12.738,5.246,0,0.4,0,0.028,0,0,0
19:16:44,12.738,5.246,0,0.401,0,0.028,0,0,0
19:26:44,12.683,5.246,0,0.402,0,0.027,0,0,0
19:36:44,12.683,5.246,0,0.403,0,0.028,0,0,0
19:46:44,12.639,5.246,0,0.404,0,0.028,0,0,0
19:56:44,12.639,5.246,0,0.405,0,0.027,0,0,0
20:06:44,12.584,5.246,0,0.405,0,0.028,0,0,0
20:16:44,12.529,5.246,0,0.406,0,0.026,0,0,0
20:26:44,12.529,5.246,0,0.408,0,0.027,0,0,0
20:36:44,12.474,5.246,0,0.409,0,0.028,0,0,0
20:46:44,12.474,5.246,0,0.358,0,0.027,0,0,0
20:56:44,12.584,5.246,0,0.235,0,0.028,0,0,0
21:06:44,12.529,5.246,0,0.235,0,0.028,0,0,0
21:16:44,12.529,5.246,0,0.236,0,0.028,0,0,0
21:26:44,12.474,5.246,0,0.236,0,0.028,0,0,0
21:36:44,12.474,5.246,0,0.236,0,0.027,0,0,0
21:46:44,12.474,5.246,0,0.236,0,0.028,0,0,0
21:56:44,12.474,5.246,0,0.238,0,0.027,0,0,0
22:06:44,12.419,5.246,0,0.238,0,0.028,0,0,0
22:16:44,12.419,5.246,0,0.238,0,0.028,0,0,0
22:26:44,12.419,5.246,0,0.238,0,0.028,0,0,0
22:36:44,12.419,5.246,0,0.238,0,0.027,0,0,0
22:46:44,12.419,5.246,0,0.238,0,0.026,0,0,0
22:56:44,12.364,5.246,0,0.239,0,0.027,0,0,0
23:06:44,12.364,5.246,0,0.239,0,0.026,0,0,0
23:16:44,12.364,5.246,0,0.239,0,0.028,0,0,0
23:26:44,12.309,5.246,0,0.239,0,0.028,0,0,0
23:36:44,12.309,5.246,0,0.24,0,0.026,0,0,0
23:46:44,12.254,5.246,0,0.24,0,0.028,0,0,0
23:56:44,12.199,5.246,0,0.241,0,0.028,0,0,0
00:06:44,12.155,5.246,0,0.243,0,0.028,0,0,0
00:16:44,12.1,5.246,0,0.244,0,0.028,0,0,0
00:26:44,11.99,5.246,0,0.246,0,0.028,0,0,0
00:36:44,11.88,5.246,0,0.249,0,0.027,0,0,0
00:46:44,11.715,5.246,0,0.251,0,0.027,0,0,0
00:56:44,11.561,5.246,0,0.255,0,0.028,0,0,0
01:06:44,11.286,5.246,0,0.26,0,0.028,0,0,0
01:16:44,11.022,5.246,0,0.266,0,0.028,0,0,0
01:26:44,10.703,5.246,0,0.239,0,0.026,0,0,0
01:36:44,12.683,5.246,0,0.234,0,0.028,0,0,0
01:46:44,12.683,5.246,0,0.234,0,0.028,0,0,0
01:56:44,12.683,5.246,0,0.234,0,0.028,0,0,0
02:06:44,12.639,5.246,0,0.234,0,0.028,0,0,0
02:16:44,12.639,5.246,0,0.234,0,0.028,0,0,0
02:26:44,12.639,5.246,0,0.234,0,0.028,0,0,0
02:36:44,12.639,5.246,0,0.235,0,0.027,0,0,0
02:46:44,12.584,5.246,0,0.235,0,0.028,0,0,0
02:56:44,12.584,5.246,0,0.235,0,0.029,0,0,0
03:06:44,12.584,5.246,0,0.235,0,0.028,0,0,0
03:16:44,12.584,5.246,0,0.235,0,0.028,0,0,0
03:26:44,12.529,5.246,0,0.236,0,0.028,0,0,0
03:36:44,12.529,5.246,0,0.236,0,0.028,0,0,0
03:46:44,12.529,5.246,0,0.236,0,0.028,0,0,0
03:56:44,12.529,5.246,0,0.236,0,0.027,0,0,0
04:06:44,12.474,5.246,0,0.236,0,0.027,0,0,0
04:16:44,12.474,5.246,0,0.238,0,0.027,0,0,0
04:26:44,12.474,5.246,0,0.238,0,0.028,0,0,0
04:36:44,12.474,5.246,0,0.238,0,0.028,0,0,0
04:46:44,12.419,5.246,0,0.238,0,0.028,0,0,0
04:56:44,12.419,5.246,0,0.238,0,0.028,0,0,0
05:06:44,12.584,5.307,0,0.068,0,0.027,0,0,0
05:16:44,12.683,5.307,0,0,0,0.027,0,0,0
05:26:44,12.683,5.307,0,0,0,0.028,0,0,0
05:36:44,12.683,5.307,0,0,0,0.028,0,0,0
05:46:44,12.683,5.307,0.319,0,0,0.026,0,0.264,0
05:56:44,12.683,5.063,4.081,0,0.049,0.026,0,3.597,0.002
06:06:44,12.683,5.002,10.483,0,0.065,0.027,0.002,10.109,0.004
06:16:44,12.639,5.002,12.529,0,0.071,0.027,0.003,13.222,0.005
06:26:44,12.639,5.002,12.793,0,0.079,0.028,0.006,15.488,0.009
06:36:44,12.639,5.002,13.068,0,0.074,0.028,0.009,16.346,0.012
06:46:44,12.683,5.002,13.332,0,0.068,0.026,0.021,18.062,0.024
06:56:44,12.683,5.002,13.387,0,0.071,0.027,0.021,18.117,0.025
07:06:44,12.683,5.002,13.497,0,0.068,0.026,0.027,18.491,0.03
07:16:44,12.683,5.002,13.706,0,0.071,0.026,0.048,19.404,0.052
07:26:44,12.738,5.002,14.245,0,0.067,0.028,0.072,19.998,0.076
07:36:44,12.738,5.002,14.3,0,0.072,0.027,0.079,20.053,0.083
07:46:44,12.738,5.002,14.091,0,0.07,0.026,0.064,19.734,0.069
07:56:44,12.738,5.002,14.465,0,0.076,0.026,0.082,20.108,0.089
08:06:44,12.793,5.002,14.619,0,0.068,0.027,0.107,20.482,0.113
08:16:44,12.793,5.002,14.674,0,0.079,0.027,0.107,20.427,0.116
08:26:44,12.903,5.002,15.268,0,0.062,0.027,0.193,21.186,0.214
08:36:44,12.958,5.002,15.378,0,0.045,0.027,0.234,21.241,0.244
08:46:44,12.958,5.002,15.433,0,0.05,0.028,0.211,21.131,0.224
08:54:29,13.013,5.002,15.378,0,0.053,0.027,0.248,21.241,0.26
09:11:30,12.903,5.307,15.972,0.396,0,0.024,0.413,21.56,0.446
09:21:30,12.903,5.307,15.488,0.396,0,0.028,0.389,21.395,0.401
09:31:30,12.848,5.307,15.543,0.397,0,0.028,0.358,21.505,0.374
09:41:30,12.848,5.307,15.587,0.397,0,0.028,0.369,21.505,0.386
09:51:30,13.013,5.307,15.697,0.392,0,0.028,0.58,21.769,0.598
10:01:30,13.068,5.307,15.807,0.39,0,0.028,0.666,21.67,0.707
10:11:30,13.013,5.307,15.587,0.392,0,0.028,0.564,21.395,0.593
10:21:30,12.848,5.307,15.268,0.397,0,0.027,0.353,21.131,0.364
10:31:30,12.793,5.307,15.433,0.398,0,0.027,0.343,21.34,0.358
10:41:30,12.848,5.307,16.401,0.396,0,0.028,0.431,21.67,0.55
10:51:30,13.068,5.307,15.752,0.39,0,0.027,0.69,21.725,0.764
11:01:30,13.442,5.307,16.555,0.38,0,0.026,1.121,21.725,1.243
11:11:30,13.442,5.307,15.917,0.38,0,0.027,1.124,21.45,1.219
11:21:30,13.387,5.307,15.862,0.381,0,0.027,1.027,21.34,1.054
11:31:30,13.607,5.307,16.555,0.376,0,0.027,1.248,21.45,1.364
11:41:30,13.442,5.307,15.972,0.38,0,0.028,0.978,21.285,1.045
11:51:30,13.123,5.307,15.268,0.39,0,0.028,0.431,20.911,0.454
12:01:30,12.958,5.307,15.323,0.394,0,0.027,0.279,21.131,0.296
12:11:30,12.958,5.307,15.433,0.394,0,0.028,0.318,21.395,0.348
12:21:30,13.222,5.307,16.071,0.386,0,0.027,0.701,21.725,0.68
12:31:30,13.442,5.307,16.555,0.38,0,0.027,0.923,21.56,1.007
12:41:30,13.222,5.307,15.807,0.387,0,0.028,0.553,21.131,0.538
12:51:30,13.068,5.307,15.488,0.391,0,0.027,0.387,21.34,0.421
13:01:30,13.607,5.307,16.775,0.377,0,0.027,1.085,21.934,1.204
13:11:30,13.607,5.307,16.291,0.376,0,0.028,1.1,21.56,1.192
13:21:30,13.552,5.307,15.972,0.377,0,0.028,0.998,21.45,1.037
13:31:30,13.497,5.307,16.291,0.379,0,0.028,0.896,21.34,0.988
13:41:30,13.277,5.307,15.543,0.385,0,0.027,0.536,21.021,0.549
13:51:30,13.442,5.307,16.291,0.38,0,0.027,0.79,21.725,0.838
14:01:30,13.497,5.307,16.236,0.38,0,0.027,0.811,21.67,0.91
14:11:30,13.387,5.307,15.697,0.381,0,0.027,0.712,21.241,0.8
14:21:30,13.607,5.307,16.291,0.377,0,0.028,0.956,21.45,0.983
14:31:30,13.222,5.307,15.433,0.385,0,0.027,0.447,21.131,0.447
14:41:30,13.123,5.307,15.433,0.389,0,0.027,0.311,21.186,0.329
14:51:30,13.387,5.307,16.181,0.382,0,0.027,0.691,21.934,0.733
15:01:30,13.332,5.307,15.587,0.384,0,0.027,0.527,21.241,0.568
15:11:30,13.068,5.307,15.268,0.39,0,0.027,0.246,20.966,0.259
15:21:30,13.013,5.307,15.158,0.391,0,0.027,0.195,20.911,0.207
15:31:30,13.013,5.307,15.213,0.392,0,0.027,0.219,21.131,0.233
15:41:30,13.222,5.307,15.917,0.386,0,0.027,0.517,21.824,0.566
15:51:30,13.387,5.307,16.126,0.381,0,0.028,0.698,21.824,0.744
16:01:30,13.167,5.307,15.697,0.387,0,0.027,0.405,21.615,0.447
16:11:30,12.958,5.307,15.378,0.394,0,0.028,0.104,21.395,0.114
16:21:30,12.903,5.307,14.52,0.396,0,0.028,0.065,20.218,0.072
16:31:30,12.848,5.307,13.816,0.397,0,0.027,0.043,18.92,0.046
16:41:30,13.068,5.307,13.816,0.047,0,0.028,0.033,18.656,0.036
16:51:30,13.123,5.307,13.926,0,0,0.027,0.03,18.546,0.034
17:01:30,13.013,5.063,13.706,0.007,0.267,0.028,0.025,18.117,0.028
17:11:30,12.958,4.941,13.497,0,0.39,0.028,0.011,16.61,0.015
17:21:30,12.903,4.941,13.013,0,0.39,0.026,0.005,14.575,0.008
17:31:30,12.903,4.941,11.506,0,0.39,0.026,0.003,11.077,0.004
17:41:30,12.903,4.941,6.182,0,0.39,0.027,0,5.104,0.002
17:51:30,12.903,4.941,0.649,0,0.39,0.028,0,0.374,0
18:01:30,12.639,4.941,0,0.332,0.39,0.028,0,0,0
18:11:30,12.584,4.941,0,0.406,0.391,0.027,0,0,0
18:21:30,12.529,4.941,0,0.408,0.391,0.029,0,0,0
18:31:30,12.474,4.941,0,0.409,0.391,0.028,0,0,0
18:41:30,12.584,5.124,0,0.35,0.202,0.029,0,0,0
18:51:30,12.683,5.307,0,0.233,0,0.028,0,0,0
19:01:30,12.639,5.307,0,0.233,0,0.028,0,0,0
19:11:30,12.639,5.307,0,0.234,0,0.028,0,0,0
19:21:30,12.639,5.307,0,0.234,0,0.028,0,0,0
19:31:30,12.584,5.307,0,0.234,0,0.028,0,0,0
19:41:30,12.584,5.307,0,0.234,0,0.028,0,0,0
19:51:30,12.584,5.307,0,0.234,0,0.028,0,0,0
20:01:30,12.584,5.307,0,0.235,0,0.028,0,0,0
20:11:30,12.529,5.307,0,0.235,0,0.028,0,0,0
20:21:30,12.529,5.307,0,0.235,0,0.029,0,0,0
20:31:30,12.584,5.307,0,0.161,0,0.029,0,0,0
20:41:30,12.738,5.307,0,0,0,0.028,0,0,0
20:51:30,12.738,5.307,0,0,0,0.029,0,0,0
21:01:30,12.738,5.307,0,0,0,0.028,0,0,0
21:11:30,12.738,5.307,0,0,0,0.027,0,0,0
21:21:30,12.738,5.307,0,0,0,0.027,0,0,0
21:31:30,12.738,5.307,0,0,0,0.028,0,0,0
21:41:30,12.738,5.307,0,0,0,0.027,0,0,0
21:51:30,12.738,5.307,0,0,0,0.026,0,0,0
22:01:30,12.738,5.307,0,0,0,0.026,0,0,0
22:11:30,12.738,5.307,0,0,0,0.026,0,0,0
22:21:30,12.738,5.307,0,0,0,0.027,0,0,0
22:31:30,12.738,5.307,0,0,0,0.028,0,0,0
22:41:30,12.738,5.307,0,0,0,0.028,0,0,0
22:51:30,12.738,5.307,0,0,0,0.028,0,0,0
23:01:30,12.738,5.307,0,0,0,0.028,0,0,0
23:11:30,12.738,5.307,0,0,0,0.027,0,0,0
23:21:30,12.738,5.307,0,0,0,0.027,0,0,0
23:31:30,12.738,5.307,0,0,0,0.027,0,0,0
23:41:30,12.738,5.307,0,0,0,0.027,0,0,0
23:51:30,12.738,5.307,0,0,0,0.027,0,0,0
00:01:30,12.738,5.307,0,0,0,0.027,0,0,0
00:11:30,12.738,5.307,0,0,0,0.027,0,0,0
00:21:30,12.738,5.307,0,0,0,0.026,0,0,0
00:31:30,12.738,5.307,0,0,0,0.028,0,0,0
00:41:30,12.738,5.307,0,0,0,0.027,0,0,0
00:51:30,12.738,5.307,0,0,0,0.028,0,0,0
01:01:30,12.738,5.307,0,0,0,0.028,0,0,0
01:11:30,12.683,5.307,0,0,0,0.028,0,0,0
01:21:30,12.683,5.307,0,0,0,0.027,0,0,0
01:31:30,12.683,5.307,0,0,0,0.028,0,0,0
01:41:30,12.683,5.307,0,0,0,0.027,0,0,0
01:51:30,12.683,5.307,0,0,0,0.027,0,0,0
02:01:30,12.683,5.307,0,0,0,0.028,0,0,0
02:11:30,12.683,5.307,0,0,0,0.027,0,0,0
02:21:30,12.683,5.307,0,0,0,0.027,0,0,0
02:31:30,12.683,5.307,0,0,0,0.028,0,0,0
02:41:30,12.683,5.307,0,0,0,0.027,0,0,0
02:51:30,12.683,5.307,0,0,0,0.028,0,0,0
03:01:30,12.683,5.307,0,0,0,0.028,0,0,0
03:11:30,12.683,5.307,0,0,0,0.027,0,0,0
03:21:30,12.683,5.307,0,0,0,0.027,0,0,0
03:31:30,12.683,5.307,0,0,0,0.028,0,0,0
03:41:30,12.683,5.307,0,0,0,0.028,0,0,0
03:51:30,12.683,5.307,0,0,0,0.029,0,0,0
04:01:30,12.683,5.307,0,0,0,0.027,0,0,0
04:11:30,12.683,5.307,0,0,0,0.028,0,0,0
04:21:30,12.683,5.307,0,0,0,0.027,0,0,0
04:31:30,12.683,5.307,0,0,0,0.028,0,0,0
04:41:30,12.683,5.307,0,0,0,0.028,0,0,0
04:51:30,12.683,5.307,0,0,0,0.028,0,0,0
05:01:30,12.683,5.307,0,0,0,0.028,0,0,0
05:11:30,12.683,5.307,0,0,0,0.028,0,0,0
05:21:30,12.683,5.307,0,0,0,0.028,0,0,0
05:31:30,12.683,5.307,0,0,0,0.027,0,0,0
05:41:30,12.683,5.307,0.264,0,0,0.027,0,0.22,0
05:51:30,12.683,5.307,2.42,0,0,0.027,0,1.936,0.001
06:01:30,12.639,5.002,10.274,0,0.055,0.027,0.002,10.109,0.004
06:11:30,12.584,5.002,12.738,0,0.062,0.026,0.006,15.213,0.009
06:21:30,12.584,5.002,13.167,0,0.067,0.027,0.015,17.578,0.018
06:31:30,12.584,5.002,13.387,0,0.067,0.027,0.025,18.491,0.028
06:41:30,12.639,5.002,13.706,0,0.058,0.026,0.043,19.404,0.047
06:51:30,12.683,5.002,14.245,0,0.058,0.027,0.067,20.053,0.072
07:01:30,12.683,5.002,14.619,0,0.061,0.028,0.089,20.427,0.095
07:11:30,12.738,5.002,14.784,0,0.064,0.027,0.107,20.647,0.112
07:21:30,12.793,5.002,14.949,0,0.06,0.028,0.125,20.856,0.133
07:31:30,12.848,5.002,15.323,0,0.062,0.027,0.153,21.076,0.164
07:41:30,12.903,5.002,15.158,0,0.061,0.028,0.161,21.021,0.172
07:51:30,12.958,5.002,15.378,0,0.065,0.027,0.221,21.34,0.236
08:01:30,13.068,5.002,15.642,0,0.068,0.027,0.269,21.395,0.285
08:11:30,13.068,4.941,15.642,0,0.28,0.027,0.335,21.56,0.358
08:21:30,13.013,4.941,15.543,0,0.361,0.028,0.299,21.45,0.319
08:31:30,13.013,4.941,15.488,-0.002,0.364,0.026,0.311,21.395,0.326
08:41:30,13.123,4.941,15.807,-0.002,0.373,0.028,0.497,21.725,0.541
08:51:30,13.123,4.941,15.642,0,0.451,0.028,0.5,21.505,0.532
09:01:30,13.222,4.941,15.917,0,0.445,0.028,0.629,21.725,0.673
